run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm0_random_vc200_sl10_10,1.0,0,random,200,10,1457221137,500,0,,{},{},"{""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10}",,
s0.5_ecm1_random_vc200_sl10_09,0.5,1,random,200,10,3522309412,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
s0.5_ecm0_random_vc200_sl10_11,0.5,0,random,200,10,3547053224,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_10,0.5,1,random,200,10,1275825925,500,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_07,1.0,1,random,200,10,701111279,500,1,,"{""2"": 424}","{""2"": ""in_situ""}","{""3"": 10, ""2"": 10, ""1"": 10, ""4"": 10, ""0"": 10}",,
s1.0_ecm0_random_vc200_sl10_11,1.0,0,random,200,10,91570814,500,0,,{},{},"{""1"": 10, ""2"": 10, ""0"": 10, ""3"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_06,1.0,1,random,200,10,2405878581,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10, ""4"": 10}",,
s0.5_ecm0_random_vc200_sl10_12,0.5,0,random,200,10,544426856,500,0,,{},{},"{""1"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm0_random_vc200_sl10_12,1.0,0,random,200,10,1992107323,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_11,0.5,1,random,200,10,3713673335,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10, ""4"": 10}",,
s0.5_ecm0_random_vc200_sl10_13,0.5,0,random,200,10,2376670789,500,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_08,1.0,1,random,200,10,3504060986,500,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""4"": 10}",,
s1.0_ecm0_random_vc200_sl10_13,1.0,0,random,200,10,2977182772,500,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_12,0.5,1,random,200,10,3487454052,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10, ""4"": 10}",,
